107.8915	-1028.434017  
113.0711	-1028.45000008
118.4139	-1028.461846  
123.9224	-1028.47002474
129.5991	-1028.47521	  
141.4673	-1028.477828  
154.0388	-1028.472682  
167.334		-1028.461561  
181.3729	-1028.446063  
