111.55375	-1028.462442	
118.0029	-1028.4816735	
124.6959	-1028.4940025	
130.22895	-1028.499701	
138.8903	-1028.502577	
146.95175	-1028.500441	
150.942		-1028.498111	
155.63515	-1028.4945235	
163.60615	-1028.486786	
187.2948	-1028.4564705	
194.9971	-1028.44538		
200.0918	-1028.4378895	




